Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Disenador UX/UI,Estudio Creativo Prisma,Cali,Estudio Creativo Prisma busca un perfil como disenador ux/ui para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de disenador ux/ui y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de disenador ux/ui, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.205.136,remoto,entry,"UX, Photoshop, Illustrator",2025-05-17 17:58:17,True,diseno_grafico
Ingeniero DevOps,Andes Software,Bogota,Andes Software busca un perfil como ingeniero devops para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero devops y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero devops, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",6.434.554,tiempo_completo,senior,"AWS, Python, SQL",2025-05-17 17:58:17,True,ingenieria_informatica
Especialista SEO,GrowthMKT,Medellin,GrowthMKT busca un perfil como especialista seo para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de especialista seo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de especialista seo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.952.613,tiempo_completo,junior,"Analytics, SEO, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Grupo Proyectos,Medellin,Grupo Proyectos busca un perfil como ingeniero civil para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero civil y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero civil, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",6.348.477,contrato,senior,"AutoCAD, ISO, Proyectos",2025-05-17 17:58:17,True,ingenierias
Analista Financiero,Sigma Holdings,Bogota,Sigma Holdings busca un perfil como analista financiero para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de analista financiero y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista financiero, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",7.667.120,contrato,senior,"SAP, Finanzas, Excel",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Clinica Vida,Medellin,Clinica Vida busca un perfil como psicologo clinico para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",5.313.675,medio_tiempo,mid,"Etica profesional, Historia Clinica, BLS",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Universidad Metropolitana,Bogota,Universidad Metropolitana busca un perfil como docente de matematicas para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de docente de matematicas y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de docente de matematicas, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",4.856.563,pasantia,mid,"TIC educativas, Planificacion, Didactica",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Servicios Integrales PRO,Bogota,Servicios Integrales PRO busca un perfil como gerente de operaciones para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de gerente de operaciones y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de gerente de operaciones, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.011.819,tiempo_completo,entry,"Planificacion estrategica, Liderazgo, ERP",2025-05-17 17:58:17,True,administracion
HR Business Partner,Human Focus,Medellin,Human Focus busca un perfil como hr business partner para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de hr business partner y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de hr business partner, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.556.473,tiempo_completo,entry,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Pixelarte,Bogota,Pixelarte busca un perfil como ilustrador digital para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",5.151.067,tiempo_completo,mid,"Photoshop, Creatividad, UX",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Backend,Innovapp Labs,Medellin,Innovapp Labs busca un perfil como desarrollador backend para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de desarrollador backend y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de desarrollador backend, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",2.514.939,contrato,junior,"Git, SQL, AWS",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,Agencia Viral,Medellin,Agencia Viral busca un perfil como analista marketing para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de analista marketing y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista marketing, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",3.100.603,pasantia,junior,"Google Ads, SEO, Social Media",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Mecanico,Ecomec Ingenieria,Cali,Ecomec Ingenieria busca un perfil como ingeniero mecanico para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero mecanico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero mecanico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.839.361,pasantia,mid,"Proyectos, ISO, AutoCAD",2025-05-17 17:58:17,True,ingenierias
